PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BAvg,OBP,Slg,TB,PrimaryPosition,GG,InductionYear,votedBy
wilsoji01,Jimmie,Wilson,Jimmie Wilson,1923,1940,18,1525,4778,580,1358,252,32,32,621,86,9,356,280,0,18,101,0,37,0.28422,0.33618,0.37045,1770,Catcher,0,0,
rothrja01,Jack,Rothrock,Jack Rothrock,1925,1937,11,1014,3350,498,924,162,35,28,327,75,33,299,312,0,6,64,0,12,0.27582,0.33625,0.37015,1240,Outfield,0,0,
obriepe03,Pete,O'Brien,Pete O'Brien,1982,1993,12,1567,5437,654,1421,254,21,169,736,24,34,641,563,77,7,15,68,133,0.26136,0.33626,0.40905,2224,FirstBase,0,0,
blakeca01,Casey,Blake,Casey Blake,1999,2011,13,1265,4500,644,1186,264,18,167,616,36,37,445,1037,37,72,27,47,107,0.26356,0.3363,0.44156,1987,ThirdBase,0,0,
bilkost01,Steve,Bilko,Steve Bilko,1949,1962,10,600,1738,220,432,85,13,76,276,2,4,234,395,2,3,3,14,58,0.24856,0.33635,0.44361,771,FirstBase,0,0,
nolanjo01,Joe,Nolan,Joe Nolan,1972,1985,11,621,1454,156,382,66,10,27,178,7,8,164,183,22,7,5,19,32,0.26272,0.33637,0.37758,549,Catcher,0,0,
whitero02,Rondell,White,Rondell White,1993,2007,15,1474,5357,756,1519,296,34,198,768,94,47,360,925,21,88,5,42,143,0.28355,0.33641,0.46239,2477,Outfield,0,0,
cromawa01,Warren,Cromartie,Warren Cromartie,1974,1991,10,1107,3927,459,1104,229,32,61,391,50,37,325,403,85,18,17,31,99,0.28113,0.33643,0.40234,1580,Outfield,0,0,
murphda02,Danny,Murphy,Danny Murphy,1900,1915,16,1496,5399,705,1563,289,102,44,702,193,0,335,24,0,47,197,0,0,0.2895,0.33645,0.40526,2188,SecondBase,0,0,
halesa01,Sammy,Hale,Sammy Hale,1920,1930,10,883,2915,422,880,157,54,30,392,41,20,130,218,0,22,118,0,0,0.30189,0.33649,0.42367,1235,ThirdBase,0,0,
jackstr01,Travis,Jackson,Travis Jackson,1922,1936,15,1656,6086,833,1768,291,86,135,929,71,13,412,565,0,10,171,0,39,0.2905,0.33651,0.43313,2636,Shortstop,0,1982,Veterans
brownto01,Tom,Brown,Tom Brown,1882,1898,17,1786,7363,1521,1951,239,138,64,736,657,0,748,708,0,46,25,0,0,0.26497,0.33652,0.36099,2658,Outfield,0,0,
meltobi01,Bill,Melton,Bill Melton,1968,1977,10,1144,3971,496,1004,162,9,160,591,23,24,479,669,29,44,20,43,94,0.25283,0.33657,0.41904,1664,ThirdBase,0,0,
grosswa01,Wayne,Gross,Wayne Gross,1976,1986,11,1106,3125,373,727,126,9,121,396,24,22,482,496,34,20,29,24,45,0.23264,0.33662,0.39488,1234,ThirdBase,0,0,
coopece01,Cecil,Cooper,Cecil Cooper,1971,1987,17,1896,7349,1012,2192,415,47,241,1125,89,49,448,911,79,17,46,79,150,0.29827,0.33663,0.46591,3424,FirstBase,2,0,
williji01,Jimmy,Williams,Jimmy Williams,1899,1909,11,1456,5481,781,1507,242,139,49,796,151,0,474,0,0,36,121,0,0,0.27495,0.33667,0.39664,2174,SecondBase,0,0,
ryanco01,Connie,Ryan,Connie Ryan,1942,1954,12,1184,3982,535,988,181,42,56,381,69,12,518,514,0,14,81,0,92,0.24812,0.33673,0.35686,1421,SecondBase,0,0,
vaughgr01,Greg,Vaughn,Greg Vaughn,1989,2003,15,1731,6103,1017,1475,284,23,355,1072,121,59,865,1513,54,37,11,54,101,0.24168,0.33673,0.47026,2870,Outfield,0,0,
whiteje01,Jerry,White,Jerry White,1974,1986,11,646,1196,155,303,50,9,21,109,57,28,148,174,7,7,7,9,13,0.25334,0.33676,0.36288,434,Outfield,0,0,
wilmowa01,Walt,Wilmot,Walt Wilmot,1888,1898,10,960,3981,725,1098,152,92,58,594,381,0,349,222,0,17,13,0,0,0.27581,0.33678,0.40392,1608,Outfield,0,0,
covinwe01,Wes,Covington,Wes Covington,1956,1966,11,1075,2978,355,832,128,17,131,499,7,4,247,414,51,24,16,26,73,0.27938,0.33679,0.46575,1387,Outfield,0,0,
holmedu01,Ducky,Holmes,Ducky Holmes,1895,1905,10,932,3601,539,1014,142,58,17,374,236,0,236,14,0,64,113,0,0,0.28159,0.33684,0.3674,1323,Outfield,0,0,
hemphch01,Charlie,Hemphill,Charlie Hemphill,1899,1911,11,1242,4541,580,1230,117,68,22,421,207,0,435,0,0,17,100,0,0,0.27087,0.33687,0.34111,1549,Outfield,0,0,
adcocjo01,Joe,Adcock,Joe Adcock,1950,1966,17,1959,6606,823,1832,295,35,336,1122,20,25,594,1059,55,17,52,35,223,0.27732,0.33687,0.48517,3205,FirstBase,0,0,
mccarti01,Tim,McCarver,Tim McCarver,1959,1980,21,1909,5529,590,1501,242,57,97,645,61,49,548,422,119,30,35,64,99,0.27148,0.3369,0.3885,2148,Catcher,0,0,
farredu01,Duke,Farrell,Duke Farrell,1888,1905,18,1563,5679,826,1564,211,123,51,912,150,0,477,246,0,50,48,0,0,0.2754,0.33693,0.38281,2174,Catcher,0,0,
geigega01,Gary,Geiger,Gary Geiger,1958,1970,12,954,2569,388,633,91,29,77,283,62,29,341,466,13,17,27,14,34,0.2464,0.33696,0.39432,1013,Outfield,0,0,
lopezja01,Javy,Lopez,Javy Lopez,1992,2006,15,1503,5319,674,1527,267,19,260,864,8,19,357,969,43,66,6,45,172,0.28708,0.33696,0.49107,2612,Catcher,0,0,
liebemi01,Mike,Lieberthal,Mike Lieberthal,1994,2007,14,1212,4218,534,1155,257,10,150,610,8,7,335,571,34,89,10,43,114,0.27383,0.33703,0.44618,1882,Catcher,1,0,
loducpa01,Paul,Lo Duca,Paul Lo Duca,1998,2008,11,1082,3892,483,1112,222,8,80,481,20,19,266,295,23,58,42,44,138,0.28571,0.33709,0.40853,1590,Catcher,0,0,
schoere01,Red,Schoendienst,Red Schoendienst,1945,1963,19,2216,8479,1223,2449,427,78,84,773,89,27,606,346,15,21,97,19,180,0.28883,0.3371,0.38731,3284,SecondBase,0,1989,Veterans
barrema02,Marty,Barrett,Marty Barrett,1982,1991,10,941,3378,418,938,163,9,18,314,57,21,304,209,7,16,102,33,81,0.27768,0.33718,0.34725,1173,SecondBase,0,0,
stinsbo01,Bob,Stinson,Bob Stinson,1969,1980,12,652,1634,166,408,61,7,33,180,8,10,201,254,16,23,31,16,41,0.24969,0.33725,0.35618,582,Catcher,0,0,
loberha01,Hans,Lobert,Hans Lobert,1903,1917,14,1317,4563,640,1252,159,82,32,482,316,15,395,156,0,38,231,0,0,0.27438,0.33727,0.36621,1671,ThirdBase,0,0,
lowenjo01,John,Lowenstein,John Lowenstein,1970,1985,16,1368,3476,510,881,137,18,116,441,128,78,446,596,30,9,27,30,58,0.25345,0.33729,0.40334,1402,Outfield,0,0,
vizquom01,Omar,Vizquel,Omar Vizquel,1989,2012,23,2908,10433,1432,2841,451,76,80,944,401,165,1021,1070,25,49,255,92,202,0.27231,0.3373,0.35311,3684,Shortstop,11,0,
cruzjo02,Jose,Cruz,Jose Cruz,1997,2008,12,1388,4724,713,1167,252,36,204,624,113,39,658,1147,37,5,23,38,73,0.24704,0.33733,0.44517,2103,Outfield,1,0,
glassja01,Jack,Glasscock,Jack Glasscock,1879,1895,17,1736,7030,1163,2040,313,98,27,825,372,0,439,212,0,62,4,0,0,0.29018,0.33741,0.37411,2630,Shortstop,0,0,
kellyro01,Roberto,Kelly,Roberto Kelly,1987,2000,14,1337,4797,687,1390,241,30,124,585,235,84,317,862,16,49,22,41,113,0.28976,0.33743,0.43006,2063,Outfield,0,0,
smithoz01,Ozzie,Smith,Ozzie Smith,1978,1996,19,2573,9396,1257,2460,402,69,28,793,580,148,1072,589,79,33,214,63,167,0.26181,0.33747,0.32822,3084,Shortstop,13,2002,BBWAA
clarkda05,Dave,Clark,Dave Clark,1986,1998,13,905,1964,248,518,81,8,62,284,19,12,222,451,21,5,4,16,58,0.26375,0.33756,0.40784,801,Outfield,0,0,
pikeli01,Lip,Pike,Lip Pike,1871,1887,10,425,1983,433,637,119,53,20,332,47,15,49,54,0,0,0,0,0,0.32123,0.3376,0.46495,922,Outfield,0,0,
slaugdo01,Don,Slaught,Don Slaught,1982,1997,16,1327,4063,415,1151,235,28,77,476,18,15,311,559,28,42,48,38,115,0.28329,0.33767,0.41176,1673,Catcher,0,0,
belliro01,Ronnie,Belliard,Ronnie Belliard,1998,2010,13,1484,5045,685,1377,328,24,114,601,43,28,488,797,16,24,47,37,133,0.27294,0.33768,0.41526,2095,SecondBase,0,0,
keltnke01,Ken,Keltner,Ken Keltner,1937,1950,13,1526,5683,737,1570,308,69,163,852,39,33,514,480,0,13,102,0,144,0.27626,0.33768,0.44079,2505,ThirdBase,0,0,
fregoji01,Jim,Fregosi,Jim Fregosi,1961,1978,18,1902,6523,844,1726,264,78,151,706,76,40,715,1097,48,32,79,53,125,0.2646,0.3377,0.39844,2599,Shortstop,1,0,
brockgr01,Greg,Brock,Greg Brock,1982,1991,10,1013,3202,420,794,141,6,110,462,41,18,434,469,63,15,15,29,70,0.24797,0.33777,0.39881,1277,FirstBase,0,0,
camermi01,Mike,Cameron,Mike Cameron,1995,2011,17,1955,6839,1064,1700,383,59,278,968,297,83,867,1901,19,87,31,60,114,0.24857,0.33796,0.44378,3035,Outfield,3,0,
moranmi01,Mickey,Morandini,Mickey Morandini,1990,2000,11,1298,4558,597,1222,209,54,32,351,123,45,437,714,19,56,61,23,94,0.2681,0.338,0.35871,1635,SecondBase,0,0,
collida02,Dave,Collins,Dave Collins,1975,1990,16,1701,4907,667,1335,187,52,32,373,395,139,467,660,16,38,64,31,59,0.27206,0.33805,0.35093,1722,Outfield,0,0,
ariasal01,Alex,Arias,Alex Arias,1992,2002,11,775,1773,203,470,84,6,18,196,10,5,181,211,14,23,17,16,47,0.26509,0.33818,0.34969,620,Shortstop,0,0,
harpeto01,Tommy,Harper,Tommy Harper,1962,1976,15,1810,6269,972,1609,256,36,146,567,408,116,753,1080,30,35,76,31,87,0.25666,0.33818,0.37885,2375,Outfield,0,0,
dyeje01,Jermaine,Dye,Jermaine Dye,1996,2009,14,1763,6487,984,1779,363,25,325,1072,46,26,597,1308,40,63,2,65,184,0.27424,0.33819,0.48821,3167,Outfield,1,0,
wilsore01,Red,Wilson,Red Wilson,1951,1960,10,602,1765,206,455,84,8,24,189,25,12,215,163,20,8,33,16,60,0.25779,0.33832,0.35524,627,Catcher,0,0,
odeake01,Ken,O'Dea,Ken O'Dea,1935,1946,12,832,2195,262,560,101,20,40,323,3,0,273,251,0,3,39,0,50,0.25513,0.33832,0.37403,821,Catcher,0,0,
delluda01,David,Dellucci,David Dellucci,1997,2009,13,1099,2873,431,736,141,35,101,398,41,25,322,714,20,46,3,22,58,0.25618,0.33834,0.43509,1250,Outfield,0,0,
gutieri01,Ricky,Gutierrez,Ricky Gutierrez,1993,2004,12,1119,3632,471,967,141,25,38,357,50,30,364,586,20,48,51,31,112,0.26624,0.3384,0.35022,1272,Shortstop,0,0,
scutama01,Marco,Scutaro,Marco Scutaro,2002,2014,10,1103,3768,538,1019,214,14,68,404,44,18,388,484,7,16,38,33,91,0.27044,0.33841,0.3888,1465,Shortstop,0,0,
colbrgr01,Greg,Colbrunn,Greg Colbrunn,1992,2004,13,992,2769,337,801,155,12,98,422,29,21,170,444,11,49,2,26,80,0.28927,0.33842,0.46009,1274,FirstBase,0,0,
hammoje01,Jeffrey,Hammonds,Jeffrey Hammonds,1993,2005,13,957,3032,475,824,172,17,110,423,67,30,292,596,11,30,18,32,59,0.27177,0.33845,0.44855,1360,Outfield,0,0,
fostege01,George,Foster,George Foster,1969,1986,18,1977,7023,986,1925,307,47,348,1239,51,31,666,1419,106,52,3,68,196,0.2741,0.33846,0.47985,3370,Outfield,0,0,
bernato01,Tony,Bernazard,Tony Bernazard,1979,1991,10,1071,3700,523,970,177,30,75,391,113,55,428,606,22,17,63,35,67,0.26216,0.33852,0.38703,1432,SecondBase,0,0,
stockmi01,Milt,Stock,Milt Stock,1913,1926,14,1628,6249,839,1806,270,58,22,696,155,75,455,321,0,13,234,0,0,0.28901,0.33854,0.36134,2258,ThirdBase,0,0,
wallide01,Denny,Walling,Denny Walling,1975,1992,18,1271,2945,372,799,142,30,49,380,44,18,308,316,29,4,6,24,57,0.27131,0.33862,0.38981,1148,ThirdBase,0,0,
nortogr01,Greg,Norton,Greg Norton,1996,2009,13,1107,2410,315,600,126,8,89,338,15,18,323,604,16,11,6,14,52,0.24896,0.33865,0.41867,1009,ThirdBase,0,0,
martial03,Al,Martin,Al Martin,1992,2003,11,1232,4242,664,1172,220,48,132,485,173,65,390,879,43,24,5,27,63,0.27628,0.33867,0.44413,1884,Outfield,0,0,
garrra01,Ralph,Garr,Ralph Garr,1968,1980,13,1317,5108,717,1562,212,64,75,408,172,83,246,445,46,19,62,21,72,0.30579,0.33871,0.41641,2127,Outfield,0,0,
jonesan01,Andruw,Jones,Andruw Jones,1996,2012,16,2102,7366,1177,1887,376,36,420,1255,152,59,863,1677,68,92,6,68,189,0.25618,0.33878,0.48805,3595,Outfield,10,0,
hartlgr01,Grover,Hartley,Grover Hartley,1911,1934,14,569,1319,135,353,60,11,3,144,29,0,127,97,0,15,33,0,0,0.26763,0.33881,0.33662,444,Catcher,0,0,
parkeda01,Dave,Parker,Dave Parker,1973,1991,19,2466,9358,1272,2712,526,75,339,1493,154,113,683,1537,170,56,1,86,209,0.28981,0.3389,0.47072,4405,Outfield,3,0,
pocorbi01,Biff,Pocoroba,Biff Pocoroba,1975,1984,10,596,1457,132,374,71,2,21,172,6,8,182,109,33,6,16,13,51,0.25669,0.33896,0.35141,512,Catcher,0,0,
smithja03,Jack,Smith,Jack Smith,1915,1929,15,1406,4532,783,1301,182,71,40,382,228,67,334,348,0,22,138,0,0,0.28707,0.33899,0.38504,1745,Outfield,0,0,
clarkto02,Tony,Clark,Tony Clark,1995,2009,15,1559,4532,629,1188,233,11,251,824,6,9,527,1209,55,21,0,40,133,0.26214,0.33906,0.48455,2196,FirstBase,0,0,
huttoto01,Tom,Hutton,Tom Hutton,1966,1981,12,952,1655,196,410,63,7,22,186,15,21,234,140,24,0,20,10,50,0.24773,0.33913,0.33414,553,FirstBase,0,0,
walketi01,Tillie,Walker,Tillie Walker,1911,1923,13,1421,5067,696,1423,244,71,118,679,129,47,416,504,0,31,154,0,0,0.28084,0.33914,0.42688,2163,Outfield,0,0,
byrdma01,Marlon,Byrd,Marlon Byrd,2002,2015,10,1056,3692,515,1037,215,27,81,436,49,21,271,691,17,71,15,32,84,0.28088,0.33915,0.41956,1549,Outfield,0,0,
zimmech01,Chief,Zimmer,Chief Zimmer,1884,1903,19,1280,4546,617,1224,222,76,26,625,151,0,390,323,0,91,49,0,0,0.26925,0.33917,0.36868,1676,Catcher,0,0,
courtcl01,Clint,Courtney,Clint Courtney,1951,1961,11,946,2796,260,750,126,17,38,313,3,16,264,143,22,46,22,19,74,0.26824,0.3392,0.36624,1024,Catcher,0,0,
leeca01,Carlos,Lee,Carlos Lee,1999,2012,13,1952,7433,1072,2128,442,18,349,1286,122,47,597,935,56,46,3,92,193,0.28629,0.33925,0.49146,3653,Outfield,0,0,
jonescl01,Cleon,Jones,Cleon Jones,1963,1976,13,1213,4263,565,1196,183,33,93,524,91,48,360,702,42,40,26,41,108,0.28055,0.33929,0.40441,1724,Outfield,0,0,
tuckemi01,Michael,Tucker,Michael Tucker,1995,2006,12,1417,4083,625,1047,208,49,125,528,114,56,490,960,31,39,41,33,67,0.25643,0.33929,0.42322,1728,Outfield,0,0,
comorad01,Adam,Comorosky,Adam Comorosky,1926,1935,10,813,2787,404,795,134,51,28,417,57,0,214,158,0,14,101,0,24,0.28525,0.3393,0.40007,1115,Outfield,0,0,
lacyle01,Lee,Lacy,Lee Lacy,1972,1987,16,1523,4549,650,1303,207,42,91,458,185,86,372,657,26,9,41,33,86,0.28644,0.33931,0.41042,1867,Outfield,0,0,
delsiji01,Jim,Delsing,Jim Delsing,1948,1960,10,822,2461,322,627,112,21,40,286,15,23,299,251,2,19,17,6,53,0.25477,0.33932,0.36611,901,Outfield,0,0,
randajo01,Joe,Randa,Joe Randa,1995,2006,12,1522,5428,697,1543,327,36,123,739,42,26,432,738,22,55,25,67,139,0.28427,0.33935,0.42576,2311,ThirdBase,0,0,
hargrpi01,Pinky,Hargrave,Pinky Hargrave,1923,1933,10,650,1601,177,445,91,16,39,265,17,3,140,165,0,9,29,0,2,0.27795,0.33943,0.42786,685,Catcher,0,0,
demonge01,Gene,DeMontreville,Gene DeMontreville,1894,1904,11,922,3615,537,1096,130,35,17,497,228,0,174,35,0,25,118,0,0,0.30318,0.33954,0.37261,1347,SecondBase,0,0,
luderfr01,Fred,Luderus,Fred Luderus,1909,1920,12,1346,4851,570,1344,251,54,84,642,55,8,414,421,0,45,96,0,0,0.27706,0.33955,0.40301,1955,FirstBase,0,0,
hofmaso01,Solly,Hofman,Solly Hofman,1903,1916,14,1194,4072,554,1095,162,60,19,495,208,0,421,171,0,15,183,0,0,0.26891,0.33962,0.35216,1434,Outfield,0,0,
adamsbo03,Bobby,Adams,Bobby Adams,1946,1959,14,1281,4019,591,1082,188,49,37,303,67,30,414,447,1,17,78,5,62,0.26922,0.33962,0.368,1479,ThirdBase,0,0,
johnsho01,Howard,Johnson,Howard Johnson,1982,1995,14,1531,4940,760,1229,247,22,228,760,231,77,692,1053,105,17,9,57,61,0.24879,0.33964,0.44615,2204,ThirdBase,0,0,
halleto01,Tom,Haller,Tom Haller,1961,1972,12,1294,3935,461,1011,153,31,134,504,14,30,477,593,96,35,35,37,60,0.25693,0.33965,0.41372,1628,Catcher,0,0,
cedenro01,Roger,Cedeno,Roger Cedeno,1995,2005,11,1100,3174,478,865,127,32,40,274,213,63,319,613,14,13,33,18,44,0.27253,0.33967,0.37051,1176,Outfield,0,0,
moorete01,Terry,Moore,Terry Moore,1935,1948,11,1298,4700,719,1318,263,28,80,513,82,0,406,368,0,16,82,0,76,0.28043,0.33971,0.39936,1877,Outfield,0,0,
freehbi01,Bill,Freehan,Bill Freehan,1961,1976,15,1774,6073,706,1591,241,35,200,758,24,21,626,753,67,114,38,48,138,0.26198,0.33975,0.41199,2502,Catcher,5,0,
ennisde01,Del,Ennis,Del Ennis,1946,1959,14,1903,7254,985,2063,358,69,288,1284,45,19,597,719,23,31,20,38,212,0.28439,0.33977,0.47188,3423,Outfield,0,0,
dunlafr01,Fred,Dunlap,Fred Dunlap,1880,1891,12,965,3974,759,1159,224,53,41,366,85,0,283,263,0,7,0,0,0,0.29165,0.33982,0.40564,1612,SecondBase,0,0,
cervbo01,Bob,Cerv,Bob Cerv,1951,1962,12,829,2261,320,624,96,26,105,374,12,10,212,392,19,17,6,20,73,0.27598,0.33984,0.48076,1087,Outfield,0,0,
hassero01,Ron,Hassey,Ron Hassey,1978,1991,14,1192,3440,348,914,172,7,71,438,14,10,385,378,31,21,22,38,110,0.2657,0.33986,0.38169,1313,Catcher,0,0,
simsdu01,Duke,Sims,Duke Sims,1964,1974,11,843,2422,263,580,80,6,100,310,6,16,338,483,34,35,6,9,45,0.23947,0.33987,0.40132,972,Catcher,0,0,
leachto01,Tommy,Leach,Tommy Leach,1898,1918,19,2156,7959,1355,2143,266,172,63,810,361,14,820,278,0,32,240,0,0,0.26925,0.33992,0.36964,2942,Outfield,0,0,
podsesc01,Scott,Podsednik,Scott Podsednik,2001,2012,10,1016,3707,544,1036,171,41,41,300,301,102,327,595,7,24,49,22,64,0.27947,0.33995,0.3809,1412,Outfield,0,0,
hornebo01,Bob,Horner,Bob Horner,1978,1988,10,1020,3777,560,1047,169,8,218,685,14,18,369,512,39,16,1,50,111,0.2772,0.33998,0.49934,1886,ThirdBase,0,0,
jordabu01,Buck,Jordan,Buck Jordan,1927,1938,10,811,2980,396,890,153,35,17,281,20,0,182,109,0,5,49,0,68,0.29866,0.34007,0.3906,1164,FirstBase,0,0,
braggda01,Darren,Bragg,Darren Bragg,1994,2004,11,916,2461,341,627,145,14,46,260,56,24,304,570,17,25,24,21,54,0.25477,0.34009,0.38115,938,Outfield,0,0,
grebecr01,Craig,Grebeck,Craig Grebeck,1990,2001,12,752,1988,239,518,116,8,19,187,4,11,228,274,2,19,49,14,49,0.26056,0.34015,0.35563,707,SecondBase,0,0,
wagnele01,Leon,Wagner,Leon Wagner,1958,1969,12,1352,4426,636,1202,150,15,211,669,54,24,435,656,64,43,11,35,61,0.27158,0.34015,0.45526,2015,Outfield,0,0,
schalra01,Ray,Schalk,Ray Schalk,1912,1929,18,1762,5306,579,1345,199,49,11,594,177,69,638,355,0,59,214,0,0,0.25349,0.34016,0.31568,1675,Catcher,0,1955,Veterans
ripkeca01,Cal,Ripken,Cal Ripken,1981,2001,21,3001,11551,1647,3184,603,44,431,1695,36,39,1129,1305,107,66,10,127,350,0.27565,0.34017,0.44741,5168,Shortstop,2,2007,BBWAA
cramedo01,Doc,Cramer,Doc Cramer,1929,1948,20,2239,9140,1357,2705,396,109,37,842,62,73,572,345,0,41,180,0,99,0.29595,0.3402,0.37527,3430,Outfield,0,0,
hinespa01,Paul,Hines,Paul Hines,1872,1891,20,1659,7062,1217,2134,399,93,57,855,163,11,372,309,0,36,0,0,0,0.30218,0.34029,0.40923,2890,Outfield,0,0,
johnsda02,Davey,Johnson,Davey Johnson,1965,1978,13,1435,4797,564,1252,242,18,136,609,33,25,559,675,57,40,26,43,126,0.261,0.34032,0.404,1938,SecondBase,3,0,
stripjo01,Joe,Stripp,Joe Stripp,1928,1938,11,1146,4211,575,1238,219,43,24,464,50,0,280,226,0,16,122,0,66,0.29399,0.34036,0.38352,1615,ThirdBase,0,0,
bennech01,Charlie,Bennett,Charlie Bennett,1878,1893,15,1062,3821,549,978,203,67,55,533,42,0,478,572,0,11,0,0,0,0.25595,0.34037,0.38733,1480,Catcher,0,0,
sorrepa01,Paul,Sorrento,Paul Sorrento,1989,1999,11,1093,3412,454,876,176,5,166,565,8,15,426,844,54,21,4,27,81,0.25674,0.34045,0.45721,1560,FirstBase,0,0,
spierbi01,Bill,Spiers,Bill Spiers,1989,2001,13,1251,3408,477,922,158,35,37,388,97,43,355,496,21,18,42,22,73,0.27054,0.34052,0.37001,1261,Shortstop,0,0,
bellbu01,Buddy,Bell,Buddy Bell,1972,1989,18,2405,8995,1151,2514,425,56,201,1106,55,79,836,776,84,38,60,80,255,0.27949,0.34054,0.40623,3654,ThirdBase,6,0,
heganmi01,Mike,Hegan,Mike Hegan,1964,1977,12,966,2080,281,504,73,18,53,229,28,21,311,489,19,7,31,15,29,0.24231,0.34065,0.37115,772,FirstBase,0,0,
crosefr01,Frankie,Crosetti,Frankie Crosetti,1932,1948,17,1683,6277,1006,1541,260,65,98,649,113,62,792,799,0,114,90,0,59,0.2455,0.34067,0.35447,2225,Shortstop,0,0,
mcguide01,Deacon,McGuire,Deacon McGuire,1884,1912,26,1781,6290,770,1748,300,79,45,840,117,0,515,214,0,84,43,0,0,0.2779,0.34069,0.37218,2341,Catcher,0,0,
fiskca01,Carlton,Fisk,Carlton Fisk,1969,1993,24,2499,8756,1276,2356,421,47,376,1330,128,58,849,1386,105,143,26,79,204,0.26907,0.34069,0.45672,3999,Catcher,1,2000,BBWAA
hoblidi01,Dick,Hoblitzell,Dick Hoblitzell,1908,1918,11,1318,4706,591,1310,194,88,27,593,173,26,407,256,0,38,219,0,0,0.27837,0.34071,0.3742,1761,FirstBase,0,0,
evereca01,Carl,Everett,Carl Everett,1993,2006,14,1405,4809,707,1304,258,26,202,792,107,54,442,1021,39,87,15,42,84,0.27116,0.34071,0.46163,2220,Outfield,0,0,
varitja01,Jason,Varitek,Jason Varitek,1997,2011,15,1546,5099,664,1307,306,14,193,757,25,18,614,1216,59,61,22,43,128,0.25632,0.34073,0.43538,2220,Catcher,1,0,
longda02,Dale,Long,Dale Long,1951,1963,10,1013,3020,384,805,135,33,132,467,10,3,353,460,39,7,7,39,76,0.26656,0.34074,0.46424,1402,FirstBase,0,0,
millijo01,Jocko,Milligan,Jocko Milligan,1884,1893,10,772,2964,440,848,189,50,49,497,41,0,210,134,0,36,0,0,0,0.2861,0.34081,0.4332,1284,Catcher,0,0,
leachfr01,Freddy,Leach,Freddy Leach,1923,1932,10,991,3733,543,1147,196,53,72,509,32,4,163,189,0,27,73,0,0,0.30726,0.34081,0.44602,1665,Outfield,0,0,
casege01,George,Case,George Case,1937,1947,11,1226,5016,785,1415,233,43,21,377,349,109,426,297,0,21,52,0,48,0.2821,0.34084,0.35825,1797,Outfield,0,0,
perezto01,Tony,Perez,Tony Perez,1964,1986,23,2777,9778,1272,2732,505,79,379,1652,49,33,925,1867,150,43,9,106,268,0.2794,0.34095,0.46349,4532,FirstBase,0,2000,BBWAA
whitema01,Mark,Whiten,Mark Whiten,1990,2000,11,940,3104,465,804,129,20,105,423,78,40,378,712,42,17,5,17,81,0.25902,0.34101,0.41495,1288,Outfield,0,0,
grimmch01,Charlie,Grimm,Charlie Grimm,1916,1936,20,2166,7917,908,2299,394,108,79,1078,57,44,578,410,0,31,219,0,30,0.29039,0.34107,0.39737,3146,FirstBase,0,0,
cooledu01,Duff,Cooley,Duff Cooley,1893,1905,13,1316,5364,847,1576,180,102,26,557,224,0,365,73,0,20,94,0,0,0.29381,0.3411,0.37994,2038,Outfield,0,0,
pippwa01,Wally,Pipp,Wally Pipp,1913,1928,15,1872,6914,974,1941,311,148,90,998,125,60,596,551,0,38,272,0,0,0.28073,0.34115,0.40758,2818,FirstBase,0,0,
schaapa01,Paul,Schaal,Paul Schaal,1964,1974,11,1128,3555,436,869,132,26,57,323,43,38,516,466,21,22,26,30,80,0.24444,0.34126,0.3443,1224,ThirdBase,0,0,
tebbebi01,Birdie,Tebbetts,Birdie Tebbetts,1936,1952,14,1162,3704,357,1000,169,22,38,469,29,23,389,261,0,12,44,0,111,0.26998,0.34129,0.35826,1327,Catcher,0,0,
stearjo01,John,Stearns,John Stearns,1974,1984,11,810,2681,334,696,152,10,46,312,91,51,323,294,25,25,23,30,80,0.2596,0.34129,0.37523,1006,Catcher,0,0,
hurdlcl01,Clint,Hurdle,Clint Hurdle,1977,1987,10,515,1391,162,360,81,12,32,193,1,6,176,261,18,7,5,17,28,0.25881,0.34129,0.40331,561,Outfield,0,0,
martida01,Dave,Martinez,Dave Martinez,1986,2001,16,1919,5795,795,1599,238,72,91,580,183,94,567,893,47,28,53,37,84,0.27593,0.34137,0.38896,2254,Outfield,0,0,
bellhma01,Mark,Bellhorn,Mark Bellhorn,1997,2007,10,731,2107,324,484,113,13,69,246,30,13,346,723,6,17,10,11,26,0.22971,0.34139,0.39393,830,SecondBase,0,0,
derosma01,Mark,DeRosa,Mark DeRosa,1998,2013,14,1105,3344,502,911,179,11,93,452,22,18,316,640,16,51,14,32,85,0.27243,0.34144,0.41597,1391,ThirdBase,0,0,
eisenji01,Jim,Eisenreich,Jim Eisenreich,1982,1998,15,1422,3995,492,1160,221,39,52,477,105,38,324,435,47,8,22,42,75,0.29036,0.3415,0.40426,1615,Outfield,0,0,
hodgero01,Ron,Hodges,Ron Hodges,1973,1984,12,666,1426,119,342,56,2,19,147,10,13,224,217,26,4,14,15,34,0.23983,0.34152,0.32188,459,Catcher,0,0,
lowelmi01,Mike,Lowell,Mike Lowell,1998,2010,13,1601,5813,771,1619,394,7,223,952,30,14,548,817,45,52,1,84,170,0.27851,0.34154,0.46379,2696,ThirdBase,1,0,
